2747	10	10
2750	10	10
2753	10	10
2756	10	10
2759	10	10
2762	10	10
2765	10	10
2768	10	10
2772	10	10
2776	10	10
2781	10	10
2782	10	10
2783	10	10
2784	10	10
2785	10	10
2792	10	10
2796	10	10
2798	10	10
2799	10	10
2800	10	10
2804	10	10
2807	10	10
2809	10	10
2810	10	10
2814	10	10
2816	10	10
2821	10	10
2829	10	10
2837	10	10
2851	10	10
2861	10	10
2862	10	10
2871	10	10
2879	10	10
2895	10	10
2908	10	10
2911	10	10
2918	10	10
2930	10	10
2933	10	10
2934	10	10
2936	10	10
2946	10	10
2959	10	10
2962	10	10
2963	10	10
2965	10	10
2976	10	10
2983	10	10
2993	10	10
2995	10	10
3001	10	10
3002	10	10
3011	10	10
3014	10	10
3020	10	10
3022	10	10
3029	10	10
3036	10	10
3039	10	10
3044	10	10
3047	10	10
3053	10	10
3062	10	10
3063	10	10
3068	10	10
3074	10	10
3079	10	10
3080	10	10
3082	10	10
3085	10	10
3087	10	10
3089	10	10
3092	10	10
3094	10	10
3096	10	10
3097	10	10
3098	10	10
3104	10	10
3122	10	10
3127	10	10
3129	10	10
3131	10	10
3134	10	10
3135	10	10
3144	10	10
3151	10	10
3153	10	10
3154	10	10
3156	10	10
3157	10	10
3158	10	10
3159	10	10
3167	10	10
3168	10	10
3169	10	10
3170	10	10
3176	10	10
3177	10	10
3179	10	10
3180	10	10
3184	10	10
3193	10	10
3194	10	10
3198	10	10
3202	10	10
3204	10	10
3205	10	10
3211	10	10
3213	10	10
3215	10	10
3217	10	10
3220	10	10
3224	10	10
3227	10	10
3234	10	10
3242	10	10
3243	10	10
3267	10	10
3269	10	10
3274	10	10
3288	10	10
3292	10	10
3296	10	10
3311	10	10
3314	10	10
3319	10	10
3324	10	10
3330	10	10
3334	10	10
3336	10	10
3339	10	10
3342	10	10
3346	10	10
3347	10	10
3352	10	10
3359	10	10
3365	10	10
3367	10	10
3370	10	10
3371	10	10
3376	10	10
3379	10	10
3382	10	10
3390	10	10
3394	10	10
3395	10	10
3397	10	10
3408	10	10
3417	10	10
3421	10	10
3422	10	10
3424	10	10
3439	10	10
3440	10	10
3442	10	10
3444	10	10
3454	10	10
3455	10	10
3456	10	10
3457	10	10
3460	10	10
3463	10	10
3464	10	10
3468	10	10
3473	10	10
